Frame,Timestamp,Translation_X,Translation_Y,Translation_Z,Rotation_X,Rotation_Y,Rotation_Z,Pose_Confidence,Tracking_State,Spatial_Memory,Odometry,Tracking_Fusion
0,1761212196629,0.0,0.0,0.0,0.0,0.0,0.0,100,OK,INITIALIZING,OK,INERTIAL
1,1761212196646,0.0,0.0,0.0,0.0,0.0,0.0,100,OK,INITIALIZING,OK,INERTIAL
2,1761212196662,0.0,0.0,0.0,0.0,0.0,0.0,100,OK,INITIALIZING,OK,INERTIAL
3,1761212196679,0.0,0.0,0.0,0.0,0.0,0.0,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
4,1761212196696,0.0,0.0,0.0,0.0,0.0,0.0,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
5,1761212196712,-0.0429225001425948,0.01855980372056365,0.01788663757906761,-6.815092638134956e-05,0.0007368052611127496,1.0526837286306545e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
6,1761212196729,-0.08603872265666723,0.05924665674683638,0.020787460016435944,-7.779245061101392e-05,0.0009782133856788278,-8.800322575552855e-06,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
7,1761212196746,-0.11041924153687432,0.0704013800714165,0.022425330826081336,-6.255880725802854e-05,0.0012256819754838943,-3.680620648083277e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
8,1761212196762,-0.08052073826547712,0.10180044046137482,0.06407417822629213,-3.571250272216275e-05,0.0013598364312201738,-4.656911187339574e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
9,1761212196779,-0.02447243605274707,0.07858204480726272,0.10162564285565168,2.710847729758825e-05,0.001409610966220498,-5.6604461860843e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
10,1761212196795,-0.00473327281724778,0.07620185351697728,0.14752439165022224,6.169408152345568e-05,0.0014202928869053721,-6.396133539965376e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
11,1761212196812,0.012797277122444939,0.07607124280184507,0.16720812709536403,7.010252738837153e-05,0.001428217627108097,-5.733546640840359e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
12,1761212196829,0.0056712683544901665,0.053462608775589615,0.17350730195175856,7.632004417246208e-05,0.0014285611687228084,-4.939929203828797e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
13,1761212196846,0.0041399794099561404,0.015232356417982373,0.1299747673328966,4.678360346588306e-05,0.0014383052475750446,-3.51432099705562e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
14,1761212196862,-0.013545368346967734,-0.00806414300313918,0.0737782393116504,-7.916325017731651e-08,0.0014193974202498794,-2.672085065569263e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
15,1761212196879,-0.020557627067319117,0.031200928788166493,0.04040817657369189,-7.312374509638175e-05,0.0014166455948725343,-3.2823569199535996e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
16,1761212196896,-0.010924644811893813,0.05077166861156002,0.021744750483776443,-0.00011265327339060605,0.0014351600548252463,-4.0756447560852394e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
17,1761212196912,-0.0027029821012547472,0.04582160181598738,0.020821096768486314,-9.464009781368077e-05,0.0014638147549703717,-4.837573578697629e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
18,1761212196929,-0.018540440578362904,0.019357008568476886,0.03876491609844379,-5.124045128468424e-05,0.001479102997109294,-5.151589721208438e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
19,1761212196945,-0.02376001975790132,0.03280095188529231,0.07417068991344422,-3.1878251320449635e-05,0.0015018116682767868,-5.370397775550373e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
20,1761212196962,-0.035817938623949885,0.021779040253022686,0.08798184717306867,3.279187467342126e-06,0.0014973683282732964,-5.57133462280035e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
21,1761212196979,-0.022329377316054888,0.047087167331483215,0.10026339441537857,1.3836196558258962e-05,0.0015004979213699698,-5.8642715885071084e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
22,1761212196995,-0.005179312211112119,0.07184057903941721,0.11811752483481541,1.7817135812947527e-05,0.001506042666733265,-6.965706415940076e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
23,1761212197012,0.006417533768399153,0.06584839866263792,0.13432212290354073,3.255811316194013e-05,0.0015159330796450377,-9.315855277236551e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
24,1761212197029,0.0252037698373897,0.07896178431110457,0.1284857135033235,1.974869883270003e-05,0.0015245327958837152,-9.272582246921957e-05,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
25,1761212197045,0.048675985453883186,0.07772536628181115,0.1411523116985336,2.1478632334037684e-05,0.0015299544902518392,-0.00010704586748033762,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
26,1761212197062,0.037109995901118964,0.04301808075979352,0.15803372662048787,5.290146509651095e-05,0.0015172522980719805,-0.0001149721720139496,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
27,1761212197079,0.040421880839858204,0.06396179378498346,0.1496288605267182,5.110820347908884e-05,0.0015196041204035282,-0.00011342620564391837,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
28,1761212197095,0.038350339309545234,0.06307644071057439,0.15287206042557955,7.536264456575736e-05,0.0015127449296414852,-0.000119365518912673,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
29,1761212197112,0.0524302085977979,0.052799456170760095,0.16784023318905383,0.00012494348629843444,0.0015163058415055275,-0.00013948722335044295,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
30,1761212197129,0.052355360821820796,0.025735844246810302,0.19485413213260472,0.00019632052863016725,0.00150481762830168,-0.0001699502463452518,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
31,1761212197145,0.04927720146952197,-0.020545052393572405,0.23994114599190652,0.00028475243016146123,0.0014923673588782549,-0.00021336688951123506,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
32,1761212197162,0.0367284010280855,0.0032223276775766863,0.28840103186666965,0.0003312757471576333,0.0014753072755411267,-0.00023680267622694373,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
33,1761212197179,0.037608464481309056,-0.020022622265969403,0.3184356610290706,0.0003901800373569131,0.0014767275424674153,-0.00025958841433748603,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
34,1761212197196,0.056795521231833845,-0.021599802494165488,0.3439292486291379,0.00041097879875451326,0.0014949665637686849,-0.0002696758310776204,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
35,1761212197212,0.05989165947539732,-0.02646286338858772,0.3537065058480948,0.0003879723371937871,0.00150570017285645,-0.00024940885487012565,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
36,1761212197229,0.05277257150737569,-0.04895648089586757,0.32664978061802685,0.00035895511973649263,0.0015127205988392234,-0.00022373898536898196,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
37,1761212197246,0.02894682802434545,-0.0784336298238486,0.27206388767808676,0.0003193995216861367,0.001504081184975803,-0.00019125890685245395,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
38,1761212197262,0.022601567252422683,-0.06497100548585877,0.24363280681427568,0.0002576006518211216,0.0015089366352185607,-0.00016704855079296976,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
39,1761212197279,0.027445015803095885,-0.0440862168034073,0.22600758529733866,0.00022229000751394778,0.0015195590676739812,-0.00015006781904958189,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
40,1761212197295,0.012978382073924877,-0.03552015186869539,0.21065727923996747,0.00021979778830427676,0.0015049473149701953,-0.00014409655705094337,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
41,1761212197312,0.0024595042305008974,-0.00026562227617432654,0.19685053848661482,0.0002114028320647776,0.001496809534728527,-0.00013501326611731201,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
42,1761212197329,-0.006880832643219037,-0.014273015949584078,0.21701466175727546,0.00023206887999549508,0.0015039618592709303,-0.00012614276784006506,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
43,1761212197345,0.015069935216160957,0.016550335203646682,0.2172191598219797,0.00020801376376766711,0.0015191396232694387,-0.00011222477041883394,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
44,1761212197362,0.005516289093066007,-0.006673189545836067,0.23166871687863022,0.00023403165687341243,0.0015095339622348547,-0.00010900786583079025,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
45,1761212197379,0.008698125384398736,-0.04716785770142451,0.24773567565716803,0.00027130317175760865,0.0014979379484429955,-0.00013636962103191763,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
46,1761212197396,0.009362002856505569,-0.07835685391910374,0.2511120110284537,0.0003080359601881355,0.001486283726990223,-0.00017669322551228106,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
47,1761212197412,-0.008669560884300154,-0.09368864266434684,0.263404130237177,0.00034511424019001424,0.0014635863481089473,-0.00020377324835862964,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
48,1761212197429,0.017797909094952047,-0.07173812628025189,0.2788572746794671,0.0003553173737600446,0.0014758898178115487,-0.00023670187511015683,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
49,1761212197445,0.06600004417123273,-0.05565553510678001,0.30075342510826886,0.00036497425753623247,0.0014992814976722002,-0.00026481001987122,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
50,1761212197462,0.07192471821326762,-0.028796966944355518,0.3108126693405211,0.00036761362571269274,0.0015004593878984451,-0.0002690576948225498,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
51,1761212197479,0.07897230534581468,-0.06952280091354623,0.3449723881203681,0.0004106081323698163,0.0015018341364338994,-0.00028036374715156853,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
52,1761212197496,0.09001573198474944,-0.07239213300636038,0.3514511918183416,0.00042607184150256217,0.0015099882148206234,-0.0002758731134235859,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
53,1761212197512,0.08455081115243956,-0.060832127928733826,0.35816332092508674,0.00042844112613238394,0.0015156592708081007,-0.0002702712663449347,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
54,1761212197529,0.05489384784596041,-0.04159763557254337,0.3549017710611224,0.0004187572340015322,0.0015132849803194404,-0.0002340007631573826,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
55,1761212197546,0.052108058298472315,-0.029632743462570943,0.3519700258038938,0.00038158442475833,0.0015258754137903452,-0.00021115659910719842,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
56,1761212197562,0.027967415007879026,-0.013976327863929328,0.3242742386646569,0.0003285064303781837,0.0015216914471238852,-0.00018535055278334767,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
57,1761212197579,0.019828388758469373,-0.01429068470315542,0.30532386153936386,0.00029243723838590086,0.0015253260498866439,-0.0001620531256776303,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
58,1761212197595,0.03745040521607734,-0.02322118598385714,0.2612623502500355,0.0002664039784576744,0.0015300955856218934,-0.00017344375373795629,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
59,1761212197612,0.05138030246598646,-0.01678543230809737,0.2308183175045997,0.0002393904869677499,0.001531523303128779,-0.00019792551756836474,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
60,1761212197629,0.04388831075630151,-0.03101032052654773,0.19573008466977626,0.0002186038182117045,0.0015315418131649494,-0.00019012801931239665,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
61,1761212197646,0.03367307726875879,-0.04919920684187673,0.18667732365429401,0.000203054936719127,0.001522113918326795,-0.00017021701205521822,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
62,1761212197662,0.013082143595966045,-0.038927617424633354,0.17860994557850063,0.00018525641644373536,0.0015177091117948294,-0.00013691386266145855,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
63,1761212197679,0.02562373992986977,-0.028550590286613442,0.17576111713424325,0.00016744206368457526,0.0015179062029346824,-0.00013890261470805854,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
64,1761212197695,0.026885585612035356,-0.005322318429534789,0.17922908591572195,0.00015651951252948493,0.0015189209952950478,-0.0001451778953196481,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
65,1761212197712,0.04924817767459899,0.010380800631537568,0.18095415725838393,0.00015599704056512564,0.0015281988307833672,-0.00016568315913900733,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
66,1761212197729,0.06903040048200637,0.006864501301606651,0.19493058789521456,0.00017260952154174447,0.001535447663627565,-0.0002015302306972444,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
67,1761212197746,0.09573640272719786,0.04740207441500388,0.1837338350014761,0.0001452248980058357,0.0015395962400361896,-0.00020884322293568403,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
68,1761212197762,0.1149879171862267,0.05825605330755934,0.18524800543673337,0.00013541993394028395,0.0015471485676243901,-0.0002193405816797167,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
69,1761212197779,0.10587173164822161,-0.011100521078333259,0.20869386207778007,0.00018811093468684703,0.0015410837950184941,-0.00023647256602998823,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
70,1761212197795,0.11950117914238945,-0.051544389862101525,0.23330320254899561,0.0002327646070625633,0.001553308218717575,-0.00024697004118934274,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
71,1761212197812,0.1410415134159848,-0.047590554459020495,0.26244993205182254,0.00024740686058066785,0.0015680661890655756,-0.00023963542480487376,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
72,1761212197829,0.14328087854664773,-0.05531710121431388,0.27835340006276965,0.00026923566474579275,0.0015698763309046626,-0.00024381146067753434,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
73,1761212197845,0.1392920530634001,-0.07989868754521012,0.2963600563816726,0.0003019963623955846,0.0015665502287447453,-0.00024164003843907267,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
74,1761212197862,0.1338785223197192,-0.0620209175394848,0.31870591919869184,0.0003157529281452298,0.0015609908150509,-0.0002482400450389832,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
75,1761212197879,0.1457271573599428,-0.06657299672951922,0.341614504577592,0.00035770671092905104,0.0015598003519698977,-0.00025660055689513683,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
76,1761212197895,0.1557930518174544,-0.03095014108112082,0.36448228638619184,0.00037626002449542284,0.0015512444078922272,-0.000291559292236343,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
77,1761212197912,0.15760310634505004,-0.023436856281477958,0.3705774724949151,0.0004216992820147425,0.0015411600470542908,-0.00033147228532470763,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
78,1761212197929,0.1649668556638062,-0.013818484148941934,0.40868166252039373,0.00047469529090449214,0.0015426718164235353,-0.0003659773210529238,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
79,1761212197945,0.20608404884114861,0.02471205880283378,0.45568798668682575,0.0004935736651532352,0.0015702041564509273,-0.00038109696470201015,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
80,1761212197962,0.24157974985428154,0.05634119952446781,0.47817634185776114,0.0005146592739038169,0.0015898760175332427,-0.0003961097972933203,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
81,1761212197979,0.2688869717530906,0.09153157589025795,0.5214371485635638,0.000526433577761054,0.0016124509274959564,-0.00040828625787980855,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
82,1761212197996,0.2657835721038282,0.09081953612621874,0.5527579924091697,0.0005660823080688715,0.0016041073249652982,-0.0004279445274733007,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
83,1761212198012,0.2747273538261652,0.09435546235181391,0.5806569824926555,0.0006020756554789841,0.0016206392319872975,-0.00043046256178058684,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
84,1761212198029,0.295220292173326,0.13014501018915325,0.6000627181492746,0.0005996900727041066,0.0016496777534484863,-0.00041797265294007957,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
85,1761212198045,0.30320914811454713,0.15289436851162463,0.5974964587949216,0.0005930832703597844,0.0016621612012386322,-0.0004032998695038259,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
86,1761212198062,0.28728778124786913,0.1515357434982434,0.617808778770268,0.0005921947886236012,0.0016539483331143856,-0.0003832284710370004,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
87,1761212198079,0.25403601466678083,0.09386754391016439,0.6275479099713266,0.0006409020279534161,0.0016382053727284074,-0.00038410458364523947,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
88,1761212198095,0.2248315722681582,0.05915146539337002,0.6305141723714769,0.0006625939277000725,0.0016232816269621253,-0.00038190826307982206,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
89,1761212198112,0.2283787471242249,0.03514771378831938,0.6256095948629081,0.0006776860100217164,0.001623784308321774,-0.0004029607807751745,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
90,1761212198129,0.23216941917780787,0.018952765458379872,0.621494313236326,0.0007009728578850627,0.0016160745872184634,-0.0004166199651081115,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
91,1761212198145,0.2579882275313139,-0.0025224219371011714,0.6325246067717671,0.0007394709391519427,0.0016240616096183658,-0.0004494836903177202,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
92,1761212198162,0.2972517686430365,0.019635690478025936,0.6659537320956588,0.0007631260668858886,0.0016292426735162735,-0.0004919723141938448,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
93,1761212198179,0.36599868326447904,0.06764433783246204,0.7134064799174666,0.0007805427885614336,0.0016569282161071897,-0.0005265151849016547,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
94,1761212198195,0.38861497887410223,0.06503033364424482,0.7714077946729958,0.0008402992971241474,0.0016587958671152592,-0.0005621103337034583,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
95,1761212198212,0.42188927181996405,0.09016149851959199,0.8192155510187149,0.0008856095955707133,0.001668232143856585,-0.0005897725932300091,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
96,1761212198229,0.4665454034693539,0.1091470621759072,0.8734177681617439,0.0009345515863969922,0.001682822359725833,-0.0006326884613372386,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
97,1761212198245,0.480429531307891,0.08541934221284464,0.9197549079544842,0.0010117265628650784,0.0016841284232214093,-0.0006698161596432328,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
98,1761212198262,0.4788055084645748,0.06006027979310602,0.9369435720145702,0.0010612320620566607,0.0016694145742803812,-0.0006846592295914888,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
99,1761212198279,0.5105934105813503,0.0885381450643763,0.9401940042153001,0.00105372560210526,0.001669509569182992,-0.0006968805682845414,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
100,1761212198295,0.5216086865402758,0.09867700282484293,0.9301810641773045,0.0010530117433518171,0.0016433692071586847,-0.0007074589957483113,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
101,1761212198312,0.5649830563925207,0.10649632895365357,0.9361924603581429,0.001054051099345088,0.0016421154141426086,-0.0007327555795200169,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
102,1761212198329,0.5649830563925207,0.10649632895365357,0.9361924603581429,0.001054051099345088,0.0016421154141426086,-0.0007327555795200169,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
103,1761212198345,0.596282712649554,0.11604346946114674,0.9881599107757211,0.0011038773227483034,0.00157504144590348,-0.0007827053195796907,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
104,1761212198362,0.6229359423741698,0.15084512415342033,0.9974738350138068,0.0011056314688175917,0.0015323334373533726,-0.0008062024717219174,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
105,1761212198379,0.6358188111335039,0.15011665527708828,1.0023978538811207,0.0011191715020686388,0.0014625004259869456,-0.0008170738583430648,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
106,1761212198395,0.6392979412339628,0.12465514009818435,1.0036812163889408,0.0011340018827468157,0.001366022857837379,-0.0008193731191568077,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
107,1761212198412,0.6393775693140924,0.13341674639377743,0.9863950544968247,0.001103262067772448,0.0012083682231605053,-0.0007972324383445084,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
108,1761212198429,0.6627094116993248,0.12756804062519222,0.9428483317606151,0.001051905914209783,0.000955055991653353,-0.0007690663333050907,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
109,1761212198445,0.6734365015290678,0.1311695232288912,0.8716420270502567,0.0009691228624433279,0.0005581176956184208,-0.0007433003629557788,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
110,1761212198462,0.6817290559411049,0.08219482697313651,0.7973513565957546,0.0009436217951588333,0.00010513255256228149,-0.0007262672879733145,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
111,1761212198479,0.7002577185630798,0.04744996840599924,0.7519641658291221,0.0009296528878621757,-0.00029111499316059053,-0.0007114952313713729,100,OK,INITIALIZING,OK,VISUAL_INERTIAL
