Frame,Timestamp,Translation_X,Translation_Y,Translation_Z,Rotation_X,Rotation_Y,Rotation_Z,Pose_Confidence,Tracking_State,Spatial_Memory,Odometry,Tracking_Fusion
28,1761211757761,2.6020823188330667e-15,9.313176341230189e-07,6.158252457849904e-14,5.587920126423355e-09,9.095060860382359e-11,1.629703454129021e-09,,,cuVSLAM,,
29,1761211757778,2.6020823188330667e-15,9.313176341230189e-07,6.158252457849904e-14,5.587896617122405e-09,9.458871610843811e-11,1.862529767757456e-09,,,cuVSLAM,,
30,1761211757794,5.290768958875333e-14,1.8625886388790036e-06,7.172902108058398e-13,6.053541223055274e-09,9.822683293759258e-11,2.095342342168239e-09,,,cuVSLAM,,
31,1761211757811,5.290768958875333e-14,1.8625886388790036e-06,7.172902108058398e-13,6.05349006175851e-09,1.0186495941659037e-10,2.3281447509071235e-09,,,cuVSLAM,,
32,1761211757828,5.290768958875333e-14,1.8625886388790036e-06,7.172902108058398e-13,6.519107917721855e-09,1.0550309587073784e-10,2.560940567531253e-09,,,cuVSLAM,,
33,1761211757844,5.290768958875333e-14,1.8625886388790036e-06,7.172902108058398e-13,6.519057581969294e-09,1.0914124262534427e-10,2.7937173781235094e-09,,,cuVSLAM,,
34,1761211757861,5.290768958875333e-14,1.8625886388790036e-06,7.172902108058398e-13,6.5190358626291465e-09,1.1277940000572213e-10,2.7936669589434067e-09,,,cuVSLAM,,
35,1761211757894,5.290768958875333e-14,1.8625886388790036e-06,7.172902108058398e-13,6.984656188620699e-09,1.164175683371871e-10,2.793623728481963e-09,,,cuVSLAM,,
36,1761211757911,5.290768958875333e-14,1.8625886388790036e-06,7.172902108058398e-13,6.9846069420005636e-09,-1.1277964200899406e-10,2.793580581185928e-09,,,cuVSLAM,,
37,1761211757928,5.290768958875333e-14,1.8625886388790036e-06,7.172902108058398e-13,7.4502292037807464e-09,-3.41977361192289e-10,2.7935446226318573e-09,,,cuVSLAM,,
38,1761211757944,5.290768958875333e-14,1.8625886388790036e-06,7.172902108058398e-13,7.450180907582095e-09,-5.711756097067411e-10,2.7935158528406416e-09,,,cuVSLAM,,
39,1761211757961,5.290768958875333e-14,1.8625886388790036e-06,7.172902108058398e-13,7.450132833309152e-09,-8.040124735377011e-10,2.7934942718344515e-09,,,cuVSLAM,,
40,1761211757978,5.290768958875333e-14,1.8625886388790036e-06,7.172902108058398e-13,7.915701081057832e-09,-1.0332118465885857e-09,3.026291482489078e-09,,,cuVSLAM,,
41,1761211757994,5.290768958875333e-14,1.8625886388790036e-06,7.172902108058398e-13,7.915654026513248e-09,-1.2624118105623426e-09,3.259071588224063e-09,,,cuVSLAM,,
42,1761211758011,5.290768958875333e-14,1.8625886388790036e-06,7.172902108058398e-13,8.381224473514811e-09,-1.4916123859538027e-09,3.4918381626001896e-09,,,cuVSLAM,,
43,1761211758028,-0.07551459566457197,-0.21461377036757767,0.1609313621884212,-5.233276094908304e-07,0.00010417679977597826,0.0001560726305573351,,,cuVSLAM,,
44,1761211758044,-0.10766848572529852,-0.12920254084747285,0.15052584058139473,-1.817093454975732e-05,9.943842948817343e-05,0.00012405441637224643,,,cuVSLAM,,
45,1761211758061,-0.11358049232512712,-0.10879866749746725,0.12956831778865308,-8.320618527469726e-06,6.976098465549193e-05,0.00011955722926718283,,,cuVSLAM,,
46,1761211758078,-0.08966879977378994,-0.10920837667072192,0.1461253414163366,4.5617729940379517e-05,4.506479791283929e-05,0.00010661108091488583,,,cuVSLAM,,
47,1761211758094,-0.09059456351678818,-0.1591569889569655,0.1639982801862061,0.00010740736392369374,3.8374287996473934e-05,0.00010932654663559038,,,cuVSLAM,,
48,1761211758111,-0.10554237087490037,-0.2704103826545179,0.2109367778757587,0.0001956826011139814,4.977980329024843e-05,0.0001305980901039722,,,cuVSLAM,,
49,1761211758128,-0.11651989916572347,-0.33101215376518667,0.2034097706200555,0.00023596245216233076,3.8894533515438565e-05,0.00014318878497241952,,,cuVSLAM,,
50,1761211758144,-0.09209132986143231,-0.3552190028131008,0.27203786885365844,0.00024149380603013021,8.087248677164321e-05,0.00014226493040974864,,,cuVSLAM,,
51,1761211758161,-0.11563901352928951,-0.4080142534803599,0.33102958695963025,0.00019777643038686288,0.00011816388659937734,0.00017422677669091878,,,cuVSLAM,,
52,1761211758178,-0.08340498607140034,-0.3149343538098037,0.4019060870632529,3.889140281722881e-05,0.00020668841332267511,0.00015364236101654015,,,cuVSLAM,,
53,1761211758194,-0.0022782187443226576,-0.25060499319806695,0.38038138882257044,-0.00011676160028954428,0.0002927602032845773,0.00016997975669672522,,,cuVSLAM,,
54,1761211758211,0.13727322220802307,-0.15893959789536893,0.42615027632564306,-0.00021530018792124283,0.00046638211795776237,0.0001509143116084139,,,cuVSLAM,,
55,1761211758228,0.1426153612555936,-0.15681840886827558,0.346361193805933,-0.0002619622911822244,0.0005279971673116151,0.00016648741030516714,,,cuVSLAM,,
56,1761211758244,0.16344725736416876,-0.11381108197383583,0.34249346936121583,-0.00026371308759739467,0.0005634066263004357,0.00013495525058570957,,,cuVSLAM,,
57,1761211758261,0.1345854252576828,-0.21571152319665998,0.33013647771440446,-0.00021026397675251877,0.0005164441181149099,0.00016772264093069207,,,cuVSLAM,,
58,1761211758278,0.026022622478194535,-0.3665121621452272,0.3524663334246725,-6.1510430458384e-05,0.00039218334346246175,0.0002163732741247675,,,cuVSLAM,,
59,1761211758294,-0.02434139241813682,-0.26365567464381456,0.2477841917425394,-6.615973071731836e-06,0.00019124264986200473,0.00011101009618065431,,,cuVSLAM,,
60,1761211758311,-0.10121666127815843,-0.24959587608464062,0.40958746103569865,7.02289908693684e-05,0.00015208568685238778,7.433239993107546e-05,,,cuVSLAM,,
61,1761211758328,-0.169835751876235,-0.2642327453941107,0.449741433840245,0.00012789297047189794,9.13312573755333e-05,6.936658083559711e-05,,,cuVSLAM,,
62,1761211758345,-0.20314176799729466,-0.25150386500172317,0.4820685717277229,0.0001185497858189189,8.162523770494891e-05,6.778128073170056e-05,,,cuVSLAM,,
63,1761211758361,-0.2135530230589211,-0.22309790074359626,0.5136227700859308,5.276350009241878e-05,0.00011059029804374776,8.205079364627968e-05,,,cuVSLAM,,
64,1761211758378,-0.13224277063272893,-0.1643303403398022,0.5661931936629117,-7.071753388570083e-05,0.00021096875223389994,9.444457869250588e-05,,,cuVSLAM,,
65,1761211758395,-0.03841630677925423,-0.07071129221003503,0.5054181674495339,-0.00021288682967797562,0.00030621280135009586,7.95995393747398e-05,,,cuVSLAM,,
66,1761211758411,0.04413077112985775,0.004409397661220282,0.5584980244748294,-0.00025685896169894124,0.00045823250150285507,5.99521856968737e-05,,,cuVSLAM,,
67,1761211758428,0.11293144052615389,-0.010235664376523346,0.6089411326684058,-0.0002703930367901384,0.0005575206023272349,5.7367311827546824e-05,,,cuVSLAM,,
68,1761211758444,0.1279015268664807,0.003149706572003197,0.618056976236403,-0.00026081238362248195,0.0005933621749834544,2.718418307049308e-05,,,cuVSLAM,,
69,1761211758461,0.16790561494417489,0.04617297963704914,0.6164906080812216,-0.00024789531857642537,0.0006028769091468249,-2.6956320612358332e-05,,,cuVSLAM,,
70,1761211758478,0.1729701616568491,0.043926866055699065,0.6100821192376316,-0.0001667533261829353,0.0005519257572996521,-7.334227083874536e-05,,,cuVSLAM,,
71,1761211758494,0.16031997802201658,0.025266223019571044,0.6322382250800729,-0.00010350059414746697,0.0005053955604043974,-9.906555264979558e-05,,,cuVSLAM,,
72,1761211758511,0.14658573491033167,0.010301608199370094,0.662707316223532,-8.997026028966089e-05,0.0005039411069538485,-8.892258056572653e-05,,,cuVSLAM,,
73,1761211758528,0.15718420036137104,0.007187614755821414,0.6621410720981658,-9.404607116238958e-05,0.0005172340531795394,-8.095443343736411e-05,,,cuVSLAM,,
74,1761211758544,0.1977796491701156,0.0385735256713815,0.697737152222544,-0.00015785247198862905,0.0006080142124467558,-6.500892952090222e-05,,,cuVSLAM,,
75,1761211758561,0.222757866140455,0.13069591659586877,0.5912481574341655,-0.00029643447210229605,0.0006128906053979468,-5.292847408205344e-05,,,cuVSLAM,,
76,1761211758578,0.19488990074023604,0.3636374312918633,0.5725898081436753,-0.0005049008953969366,0.0005982390529543283,-0.00010250151546865616,,,cuVSLAM,,
77,1761211758595,0.18958323926199228,0.4296365659683943,0.562165689188987,-0.0006686250651247525,0.0005488254966518558,-6.679327167840809e-05,,,cuVSLAM,,
78,1761211758611,0.15030556824058294,0.4667335015255958,0.5598748102784157,-0.0007414611849298566,0.0004889472118981169,-5.9689080022076995e-05,,,cuVSLAM,,
79,1761211758628,0.11756100866477937,0.37268170854076743,0.6541737820953131,-0.0006378118265775485,0.0004977552124629542,-3.5398010968679445e-05,,,cuVSLAM,,
80,1761211758644,0.11772484140237793,0.20836103067267686,0.7248598267324269,-0.00042703161334548966,0.0005534521436334595,-3.0319149651861462e-05,,,cuVSLAM,,
81,1761211758661,0.13596785720437765,0.1187114103231579,0.5880204844288528,-0.00016457422828162376,0.0004960495713543674,-9.464363997303893e-05,,,cuVSLAM,,
82,1761211758678,0.15607700333930552,-0.08692446863278747,0.6332905031740665,5.4263426816713075e-05,0.0005906024348289661,-7.628937929563284e-05,,,cuVSLAM,,
83,1761211758695,0.26760599575936794,-0.011987409379798919,0.7022343925200403,6.948167008864642e-05,0.0007209836683215301,-0.00015760623515223598,,,cuVSLAM,,
84,1761211758711,0.29651346267201006,0.1301533484365791,0.641661579720676,-6.87820912667057e-05,0.000768240878270638,-0.00022853381468653392,,,cuVSLAM,,
85,1761211758728,0.31257327646017075,0.2864308189600706,0.5745816743001342,-0.00027281627143971917,0.0007899749201572479,-0.0002618876555255021,,,cuVSLAM,,
86,1761211758744,0.29298834851942956,0.42543260497041047,0.5814516334794462,-0.0005076670728532915,0.0007999461722991432,-0.0002563377573758453,,,cuVSLAM,,
87,1761211758761,0.2860853273887187,0.681699370034039,0.5117057589814067,-0.0007263198662156291,0.0007381196418271708,-0.00035089235870338747,,,cuVSLAM,,
88,1761211758778,0.2855190832633525,0.6897701532579958,0.5041508702561259,-0.0007672834806053485,0.0007024971770608712,-0.00035783930373994264,,,cuVSLAM,,
89,1761211758794,0.28226408176124096,0.7089299615472555,0.5195355042815208,-0.0007277035361775999,0.0006658336358280685,-0.000425183174526103,,,cuVSLAM,,
90,1761211758811,0.2387217100476846,0.6241345545277,0.5906231235712767,-0.0005777166241303979,0.0006954882519011925,-0.0004896627747144898,,,cuVSLAM,,
91,1761211758828,0.17098707030527294,0.4014503792859614,0.7059843628667295,-0.00035541174484772525,0.0007659392212349464,-0.00046339116431011376,,,cuVSLAM,,
92,1761211758844,0.16953509475570172,0.23140468692872673,0.744010612834245,-0.00020735899802247997,0.0008018114171544211,-0.00043770717797604055,,,cuVSLAM,,
93,1761211758861,0.225277675781399,0.2300136984558776,0.810388708487153,-0.00012999496967830434,0.0008731540629945847,-0.0005004483416712767,,,cuVSLAM,,
94,1761211758878,0.2815027837641537,0.26339697069488466,0.8340798085555434,-0.00012267736441007014,0.000937484074336394,-0.0005812833528719901,,,cuVSLAM,,
95,1761211758894,0.26802654610946774,0.2280375629197806,0.7879466866143048,-0.00012603067389316603,0.000932516323710335,-0.0007962787488514033,,,cuVSLAM,,
96,1761211758911,0.2424908016109839,-0.07467091199941933,0.6052704993635416,-0.0001446273693600421,0.0007993399387705873,-0.002058736918645318,,,cuVSLAM,,
97,1761211758928,0.2735431189648807,-0.06088711234042421,0.5870502209290862,-0.0002022222663479993,0.0007651764619499176,-0.005418841578565345,,,cuVSLAM,,
98,1761211758944,0.20348510588519275,-0.2605037880130112,0.5600142758339643,-0.00030527087062016077,0.000675175975770316,-0.00978348491377606,,,cuVSLAM,,
99,1761211758978,0.14038679364603013,-0.7023930083960295,0.6275662453845143,-0.0004136298322265056,0.0006078327993837376,-0.018554846151202276,,,cuVSLAM,,
100,1761211758994,0.23146682360675186,-0.654658186249435,0.5708003300242126,-0.0004087161136131434,0.0005885025722876688,-0.023462132813364605,,,cuVSLAM,,
101,1761211759011,0.32187358010560274,-0.8468233863823116,0.5098695401102304,-0.00036560240808525426,0.0006504295804628666,-0.029793099387693797,,,cuVSLAM,,
102,1761211759028,0.22754060046281666,-1.420091139152646,0.49745565047487617,-0.00035583358615410226,0.0007599942349801896,-0.03775640581121884,,,cuVSLAM,,
103,1761211759044,0.3739365201909095,-1.768183195963502,0.6624946254305542,-0.0004173505313272314,0.0009629868915422854,-0.047666121501151015,,,cuVSLAM,,
104,1761211759061,0.33381927642039955,-2.5263375137001276,0.3494946868158877,-0.0004092049009941342,0.000779914043588551,-0.057502871920491944,,,cuVSLAM,,
105,1761211759078,0.36066267057321966,-2.3235708940774202,0.505868170876056,-0.0005430807443477834,0.0008192771371937877,-0.06575340111328669,,,cuVSLAM,,
106,1761211759094,0.24529919028282166,-2.4277546908706427,0.5178513238206506,-0.0005327180187116845,0.0007008382807113741,-0.07104274711136159,,,cuVSLAM,,
107,1761211759111,0.2513900981284678,-2.345712622627616,0.5149710341356695,-0.0005600946446852382,0.0005949785513266973,-0.07515641356421555,,,cuVSLAM,,
108,1761211759128,0.18692732555791736,-2.387335291132331,0.5234171403571963,-0.0005598681244795167,0.0005131350735523534,-0.07960762601184433,,,cuVSLAM,,
109,1761211759144,0.20406831754371524,-2.537905238568783,0.5836833734065294,-0.0006617451470050555,0.0005273567124262929,-0.08518150741630413,,,cuVSLAM,,
110,1761211759161,0.12108898226870224,-2.7930159121751785,0.5374646279960871,-0.0007814987737515338,0.0004608480667843534,-0.09174897648078105,,,cuVSLAM,,
111,1761211759178,0.05748014518758282,-2.961421152576804,0.6302453111857176,-0.0008581661625219563,0.0004718141826504003,-0.09884439586262724,,,cuVSLAM,,
112,1761211759194,0.07101974915713072,-3.245712723582983,0.7046354585327208,-0.0008959755333507935,0.00044403945728680393,-0.1055276678698631,,,cuVSLAM,,
113,1761211759211,0.020055937056895345,-3.7044393830001354,0.5796268815174699,-0.0008500715332217442,0.0003246592264524132,-0.11175872152161817,,,cuVSLAM,,
114,1761211759228,-0.08664999040775001,-4.063345957547426,0.6759961834177375,-0.0008275923129821199,0.0003389100559637149,-0.11863235074563264,,,cuVSLAM,,
115,1761211759244,-0.11322840146021917,-4.498342517763376,0.8223771583288908,-0.0007507252793063072,0.00040495053144137496,-0.12637317257986264,,,cuVSLAM,,
116,1761211759261,-0.21276844199746847,-4.958978854119778,0.7673612562939525,-0.0007523134263231534,0.00034153883530750785,-0.13472547964753503,,,cuVSLAM,,
117,1761211759278,-0.24188190582208335,-5.108763463795185,0.8642557077109814,-0.0008818515716860256,0.00036931951996992763,-0.14294912667255627,,,cuVSLAM,,
118,1761211759294,-0.34547699033282697,-5.301278084516525,0.6901216693222523,-0.0009313421361038184,0.0001767333170107144,-0.15063971390994071,,,cuVSLAM,,
119,1761211759311,-0.42957509867846966,-5.533964838832617,0.8284001378342509,-0.0010239434471004355,0.0001623739133909517,-0.15799972366997342,,,cuVSLAM,,
120,1761211759328,-0.5783350206911564,-6.144211161881685,1.0324249742552638,-0.0010314207573158306,0.00017665980118584335,-0.16559126142064326,,,cuVSLAM,,
121,1761211759344,-0.6828541518189013,-6.529030855745077,1.0853022104129195,-0.0011303086831634568,0.00013996164655574273,-0.17449035367069657,,,cuVSLAM,,
122,1761211759361,-0.8292616694234312,-7.071021944284439,1.3094001915305853,-0.0011240537790565615,0.00023229852476287774,-0.1848743872919031,,,cuVSLAM,,
123,1761211759378,-0.9093156550079584,-7.589119486510754,1.4101059641689062,-0.001199532079571635,0.00023575472479051932,-0.19624375855224088,,,cuVSLAM,,
124,1761211759394,-1.0305772302672267,-7.938598282635212,1.4840035000815988,-0.0012584589652772727,0.00023141711923491877,-0.20801352100577528,,,cuVSLAM,,
125,1761211759411,-1.1559352278709412,-8.515887893736362,1.2840572744607925,-0.001269598596386481,5.2326881328053506e-05,-0.21926717357439496,,,cuVSLAM,,
126,1761211759428,-1.2495570117607713,-8.925944566726685,1.6877662856131792,-0.0013809978618773253,0.00023444824457438768,-0.2303675443928951,,,cuVSLAM,,
127,1761211759444,-1.342507777735591,-9.37001220881939,1.5946461353451014,-0.0014145110464122226,0.00010312730941574624,-0.24150968986797022,,,cuVSLAM,,
128,1761211759461,-1.4667520299553871,-9.706562384963036,1.6400620806962252,-0.001449020112404982,6.028437773012639e-05,-0.252856402668206,,,cuVSLAM,,
129,1761211759478,-1.6472302377223969,-10.080716572701931,1.7841282533481717,-0.0015002040177411623,5.2496268279898094e-05,-0.2651008810802154,,,cuVSLAM,,
130,1761211759494,-1.8223540391772985,-10.509438812732697,1.9175044726580381,-0.0015571447595653979,2.7525563189218475e-05,-0.2779908294595123,,,cuVSLAM,,
131,1761211759511,-2.0309770479798317,-11.054705828428268,1.9944151863455772,-0.0016219811254491528,-7.079851177032152e-05,-0.29081183247701453,,,cuVSLAM,,
132,1761211759528,-2.359993290156126,-11.73423882573843,1.923674251884222,-0.0016968453526899551,-0.0002669893141535156,-0.3028535368635068,,,cuVSLAM,,
133,1761211759545,-2.623098436743021,-12.053865008056164,2.1072784438729286,-0.0018027148341607402,-0.00030488369750946803,-0.31473001731748673,,,cuVSLAM,,
134,1761211759561,-2.844260074198246,-12.529345229268074,2.211151644587517,-0.0019478970634719736,-0.0003632099922423074,-0.32698285125020127,,,cuVSLAM,,
135,1761211759578,-3.1554684974253178,-13.335795141756535,2.6419837959110737,-0.002138542242098164,-0.00021320439915036322,-0.34025349353306233,,,cuVSLAM,,
136,1761211759594,-3.4986932296305895,-14.337124302983284,2.5618567597121,-0.002064946582017156,-0.0003562397843881551,-0.3542283677413326,,,cuVSLAM,,
137,1761211759611,-3.8580293767154217,-14.760471880435944,2.1498561836779118,-0.0020895898507080576,-0.0007124548646084162,-0.3679458116838331,,,cuVSLAM,,
138,1761211759628,-3.869889071211219,-15.6931821256876,1.848060404881835,-0.002121513058961277,-0.0009959344980420193,-0.37999750845199504,,,cuVSLAM,,
139,1761211759644,-3.9497744292020798,-15.985634177923203,1.775479526259005,-0.00210947160899398,-0.0011378146048559962,-0.39068186331401944,,,cuVSLAM,,
140,1761211759661,-4.25499863922596,-16.472430899739265,1.9348221831023693,-0.0021810537402558094,-0.0011823386517547487,-0.39978326835864103,,,cuVSLAM,,
141,1761211759678,-4.553353413939476,-16.95464551448822,1.966636860743165,-0.002176447492188001,-0.0012522459970534918,-0.4087759093196651,,,cuVSLAM,,
142,1761211759694,-4.788693506270647,-17.392873764038086,2.053791657090187,-0.0022486218664806816,-0.001252636711690212,-0.418697638899035,,,cuVSLAM,,
143,1761211759711,-4.98375715687871,-17.68580451607704,1.947853364981711,-0.00223945229805584,-0.0013623431502669658,-0.42934167337505913,,,cuVSLAM,,
144,1761211759728,-5.183196626603603,-18.123814836144447,1.974278362467885,-0.0022906688453013394,-0.0014332135601133485,-0.43990891736282567,,,cuVSLAM,,
145,1761211759744,-5.493715405464172,-18.60012486577034,2.2713507059961557,-0.0024084909545637008,-0.0013361719299426048,-0.44994395629279416,,,cuVSLAM,,
146,1761211759761,-5.764605011790991,-18.911954015493393,2.150035696104169,-0.0024418601894641806,-0.0015105026316047645,-0.4595066157449692,,,cuVSLAM,,
147,1761211759778,-6.141969468444586,-19.513674080371857,2.1247651893645525,-0.002515781730523547,-0.0015794487940523486,-0.46861924081096784,,,cuVSLAM,,
148,1761211759795,-6.44546328112483,-20.04355937242508,2.11750203743577,-0.0025994222019606397,-0.0016250989488210844,-0.477745551773069,,,cuVSLAM,,
149,1761211759811,-6.654181983321905,-20.48681676387787,2.2214821074157953,-0.00271649802497669,-0.0016124410365759435,-0.48701588518913624,,,cuVSLAM,,
150,1761211759828,-7.057531736791134,-21.005576476454735,2.1947857458144426,-0.0027946292422544677,-0.001656954221482403,-0.4969670774977123,,,cuVSLAM,,
151,1761211759844,-7.1509829722344875,-21.3752668350935,2.249745652079582,-0.0028317865499883133,-0.001646532391201724,-0.507560076832072,,,cuVSLAM,,
152,1761211759861,-7.322270888835192,-21.525966003537178,2.274068770930171,-0.002871719290528567,-0.0016947140599899411,-0.5180732572747353,,,cuVSLAM,,
153,1761211759878,-7.514373864978552,-21.850110962986946,2.6591382920742035,-0.0029176856584530856,-0.0015265269537739449,-0.5277540020198331,,,cuVSLAM,,
154,1761211759894,-7.614074274897575,-22.146066650748253,2.443711506202817,-0.0029860646509019895,-0.001725850586999401,-0.5364671192707374,,,cuVSLAM,,
155,1761211759911,-7.779946085065603,-22.220738232135773,2.507072174921632,-0.0030143980494852164,-0.0017619646953102599,-0.5447639332252303,,,cuVSLAM,,
156,1761211759928,-8.187657222151756,-22.790556773543358,2.7275709435343742,-0.003083030665254339,-0.0017149568177445965,-0.5535623222034097,,,cuVSLAM,,
157,1761211759944,-8.70043970644474,-23.590054363012314,2.724084537476301,-0.002983544254710225,-0.0017842941672887272,-0.5640435132528592,,,cuVSLAM,,
158,1761211759961,-9.201351553201675,-23.83630722761154,2.854607766494155,-0.0030661935489607944,-0.0018000038616493251,-0.5764923514317883,,,cuVSLAM,,
159,1761211759978,-9.53689031302929,-24.12802167236805,2.830350073054433,-0.0031250068466334474,-0.0019326653779258422,-0.5891997216115404,,,cuVSLAM,,
160,1761211759994,-9.975860826671124,-25.018218904733658,2.549197291955352,-0.003011823235945747,-0.002233230246934573,-0.6008184676063082,,,cuVSLAM,,
161,1761211760011,-10.51598321646452,-25.52315592765808,2.5827880017459393,-0.00304795401148204,-0.002362732251013552,-0.6120215860456536,,,cuVSLAM,,
162,1761211760028,-10.936158709228039,-25.681231170892715,2.362116938456893,-0.0031538900888904054,-0.0026144176272080498,-0.6240674539851053,,,cuVSLAM,,
163,1761211760044,-11.148982681334019,-25.597350671887398,2.3222884628921747,-0.0033208551405580753,-0.0026642392758159253,-0.6374516252980061,,,cuVSLAM,,
164,1761211760061,-11.387605220079422,-26.02873183786869,2.200349234044552,-0.003560752865118985,-0.002788918025729307,-0.6515710097028224,,,cuVSLAM,,
165,1761211760078,-11.964625678956509,-26.412393897771835,2.3869057185947895,-0.0036861150555028655,-0.002758460605812028,-0.6657548459196126,,,cuVSLAM,,
166,1761211760094,-12.256236746907234,-26.493772864341736,2.439389703795314,-0.003774166049690196,-0.0028498702297623203,-0.679887088240762,,,cuVSLAM,,
167,1761211760111,-12.300495989620686,-26.81666798889637,2.844176720827818,-0.003939622585245743,-0.002699747566619921,-0.6933385126994699,,,cuVSLAM,,
168,1761211760128,-12.729424051940441,-27.231303974986076,2.5791015941649675,-0.003926657746363456,-0.002915917338830093,-0.7066591835453759,,,cuVSLAM,,
169,1761211760144,-13.01977876573801,-27.30230614542961,2.7596578001976013,-0.004012551868444932,-0.002857071213817729,-0.7205304459868931,,,cuVSLAM,,
170,1761211760161,-13.14328983426094,-27.206210419535637,2.2783256135880947,-0.003957579079731738,-0.003179943326718786,-0.7342423063197328,,,cuVSLAM,,
171,1761211760178,-12.543130666017532,-27.043424546718597,3.004644066095352,-0.0042139306254693094,-0.0027075273198578585,-0.7472093944626009,,,cuVSLAM,,
