,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Trajectories,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,
,,ZED:TOP,,,ZED:BL,,,ZED:BR,,,ZED:FR,,,ZED:FL,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
30,0,-980.253845,684.580627,1046.701538,-1068.633789,834.515625,816.1073,-1119.824219,602.252869,801.052979,-903.536499,580.131226,812.072083,-864.871765,764.808472,807.221313
31,0,-980.251953,684.596802,1046.699707,-1068.648682,834.498108,816.108948,-1119.906616,602.139038,801.176819,-903.54187,580.126831,812.077209,-864.883423,764.814575,807.21637
32,0,-980.25647,684.569946,1046.69397,-1068.630127,834.49939,816.09729,-1119.901367,602.139404,801.181213,-903.547058,580.123657,812.071594,-864.879822,764.789856,807.214294
33,0,-980.255249,684.572815,1046.704712,-1068.640381,834.50769,816.108643,-1119.897827,602.145447,801.1651,-903.544861,580.122192,812.067566,-864.882019,764.781921,807.212402
34,0,-980.261414,684.563904,1046.689331,-1068.655273,834.493286,816.108093,-1119.816772,602.248596,801.065979,-903.548096,580.119446,812.060913,-864.892273,764.747009,807.221252
35,0,-980.25415,684.557922,1046.693848,-1068.641846,834.477112,816.111145,-1119.896118,602.106323,801.173584,-903.544983,580.097351,812.06897,-864.891968,764.765625,807.227966
36,0,-980.251587,684.513,1046.705444,-1068.642212,834.469421,816.110229,-1119.889771,602.100037,801.157959,-903.551331,580.092224,812.065796,-864.889771,764.740784,807.216736
37,0,-980.259949,684.487,1046.703491,-1068.653442,834.444336,816.112366,-1119.90979,602.080017,801.156921,-903.550415,580.060791,812.060242,-864.912048,764.680786,807.199402
38,0,-980.28656,684.460571,1046.696533,-1068.644043,834.428711,816.113525,-1119.911011,602.048645,801.161377,-903.555176,580.051331,812.06842,-864.911804,764.689575,807.212708
39,0,-980.290222,684.434265,1046.702759,-1068.6698,834.395569,816.120667,-1119.939941,602.026306,801.153931,-903.567749,580.020691,812.053467,-864.911438,764.674744,807.236755
40,0,-980.297974,684.392395,1046.701294,-1068.655151,834.377563,816.119263,-1119.867432,602.113953,801.039795,-903.563171,579.995911,812.060242,-864.916321,764.630676,807.233032
41,0,-980.31366,684.355713,1046.699951,-1068.674683,834.34436,816.133545,-1119.93103,601.963196,801.155334,-903.579346,579.96106,812.05072,-864.919434,764.620117,807.246704
42,0,-980.319946,684.319946,1046.697144,-1068.673706,834.314514,816.144348,-1119.936768,601.928406,801.142639,-903.583862,579.926147,812.028259,-864.931946,764.5755,807.255493
43,0,-980.337585,684.245178,1046.694702,-1068.690674,834.288818,816.144287,-1119.875488,602.008606,801.019287,-903.595886,579.889343,812.033325,-864.937134,764.555786,807.249207
44,0,-980.337524,684.227356,1046.687988,-1068.681396,834.262634,816.159058,-1119.973145,601.874207,801.116882,-903.605835,579.864136,812.04541,-864.952698,764.509827,807.269409
45,0,-980.36084,684.188171,1046.689331,-1068.682373,834.250671,816.160706,-1119.954224,601.837524,801.115906,-903.608521,579.8172,812.027283,-864.951599,764.512329,807.290039
46,0,-980.378113,684.157227,1046.686523,-1068.677002,834.217041,816.158325,-1119.968628,601.807312,801.114319,-903.642639,579.772095,812.017151,-864.97644,764.444641,807.272461
47,0,-980.365417,684.12085,1046.693115,-1068.716431,834.171875,816.169312,-1119.980957,601.778076,801.110779,-903.643982,579.757141,812.018921,-864.968628,764.440796,807.278809
48,0,-980.388977,684.078186,1046.684692,-1068.722412,834.151062,816.179626,-1120.008789,601.739807,801.107117,-903.639954,579.730774,812.016052,-864.9776,764.410583,807.272583
49,0,-980.400452,684.056641,1046.683838,-1068.724731,834.127625,816.171021,-1120.025391,601.70575,801.102051,-903.657898,579.719482,812.01709,-864.97467,764.383667,807.287292
50,0,-980.425171,684.016479,1046.696411,-1068.725708,834.117737,816.178711,-1120.033203,601.675659,801.119202,-903.667297,579.692017,812.010803,-865.000732,764.349854,807.268372
51,0,-980.422241,684.001099,1046.682861,-1068.733521,834.112915,816.180603,-1120.043579,601.644043,801.115601,-903.671753,579.672791,812.009399,-865.008057,764.327209,807.282715
52,0,-980.435486,683.967773,1046.682617,-1068.747192,834.084717,816.179138,-1120.063354,601.609985,801.13092,-903.676025,579.662598,812.006958,-865.014648,764.325378,807.286011
