,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Trajectories,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,
,,ZED:TOP,,,ZED:BL,,,ZED:BR,,,ZED:FR,,,ZED:FL,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
144,0,-998.196899,676.930786,1046.021851,-1104.837524,811.338074,813.729065,-1116.578369,574.123108,797.086853,-899.762451,588.111023,813.144714,-892.374329,776.407104,809.290283
145,0,-998.195068,676.939514,1046.019897,-1104.830933,811.346619,813.739258,-1116.605225,574.113647,797.106384,-899.767456,588.108765,813.14917,-892.375671,776.402832,809.286072
146,0,-998.199158,676.936646,1046.009644,-1104.82605,811.346497,813.743591,-1116.614502,574.111389,797.110596,-899.757935,588.118591,813.142273,-892.373535,776.408081,809.289001
147,0,-998.195923,676.932007,1046.019531,-1104.834229,811.34198,813.722595,-1116.602661,574.13739,797.101624,-899.75531,588.121887,813.13739,-892.375854,776.408447,809.290466
148,0,-998.196777,676.937134,1046.01355,-1104.815552,811.358154,813.734131,-1116.599731,574.110901,797.089905,-899.769836,588.097351,813.149719,-892.378906,776.402832,809.287415
149,0,-998.197815,676.937012,1046.009399,-1104.831909,811.340515,813.739014,-1116.605591,574.112244,797.110413,-899.762329,588.116943,813.136597,-892.38147,776.397827,809.266418
150,0,-998.199585,676.934326,1046.022827,-1104.831665,811.343506,813.73584,-1116.614014,574.118164,797.110291,-899.767639,588.112488,813.14978,-892.364563,776.410889,809.285828
151,0,-998.199097,676.933777,1046.016724,-1104.814819,811.36261,813.731506,-1116.584351,574.11322,797.09198,-899.763672,588.11499,813.14209,-892.362793,776.409668,809.284058
152,0,-998.210327,676.921936,1046.023071,-1104.828369,811.345947,813.735352,-1116.592896,574.105164,797.086121,-899.764954,588.104797,813.146362,-892.368286,776.414001,809.283813
153,0,-998.199585,676.934387,1046.023926,-1104.821045,811.350525,813.734497,-1116.595215,574.127014,797.102295,-899.758545,588.107117,813.148193,-892.377075,776.400391,809.285767
