Frame,Timestamp,Translation_X,Translation_Y,Translation_Z,Rotation_X,Rotation_Y,Rotation_Z,Pose_Confidence,Tracking_State,Spatial_Memory,Odometry,Tracking_Fusion
0,1761213115363,0.0,0.0,0.0,0.0,0.0,0.0,,,cuVSLAM,,
1,1761213115430,-2.2851545363664627,0.006528574431285961,4.039628431200981,-0.0014459172103319312,0.003652147909587806,0.006008034992883746,,,cuVSLAM,,
2,1761213115447,-2.79312115162611,0.07676037057535723,5.080891773104668,-0.0018736015821790928,0.004746804937013312,0.004365068064802199,,,cuVSLAM,,
3,1761213115463,-3.3750757575035095,0.030818675440968946,6.458543706685305,-0.002440846273551134,0.006188377283321851,0.00280808057847607,,,cuVSLAM,,
4,1761213115480,-3.87525069527328,0.3351754567120224,7.639549672603607,-0.0034932327303634028,0.00757004168369016,0.0011664396264383637,,,cuVSLAM,,
5,1761213115497,-4.355879500508308,0.5572461523115635,8.693373762071133,-0.005009128668189401,0.008881543323731148,-0.0008624353508080303,,,cuVSLAM,,
6,1761213115513,-4.8654587008059025,0.9919190779328346,9.782626293599606,-0.006950873012338435,0.010174689844097815,-0.00394464158077347,,,cuVSLAM,,
7,1761213115530,-5.387582816183567,1.188080059364438,10.862179100513458,-0.009004091489966818,0.011240349677834183,-0.007752940296935441,,,cuVSLAM,,
8,1761213115547,-5.842598620802164,1.6207315493375063,12.027931399643421,-0.011154433148906661,0.012203948449190411,-0.011755365183982042,,,cuVSLAM,,
9,1761213115563,-6.393962074071169,1.9068606197834015,13.081640005111694,-0.013459779016370996,0.013031346851898298,-0.014695384748031847,,,cuVSLAM,,
10,1761213115580,-6.845396943390369,2.193095628172159,14.111105352640152,-0.0160321618837249,0.013896316336480936,-0.017332982883685892,,,cuVSLAM,,
11,1761213115597,-7.238509599119425,2.5766585022211075,15.18925093114376,-0.018864992219634582,0.01487242255239007,-0.021277392458004397,,,cuVSLAM,,
12,1761213115613,-7.65240378677845,2.7361013926565647,16.335375607013702,-0.021807728828042237,0.01591097593130368,-0.02622157158336758,,,cuVSLAM,,
13,1761213115630,-8.072242140769958,2.870408585295081,17.55962148308754,-0.024600758197015495,0.016861169923184316,-0.030485366916663544,,,cuVSLAM,,
14,1761213115647,-8.526475168764591,2.880841726437211,18.988044932484627,-0.02712288472635906,0.01769804337279392,-0.0336920529840111,,,cuVSLAM,,
15,1761213115663,-8.924863301217556,2.762029180303216,20.36764845252037,-0.029438921132328887,0.018265863423052767,-0.03672602744406786,,,cuVSLAM,,
16,1761213115680,-9.376459755003452,2.5187963619828224,21.821748465299606,-0.0316099057567891,0.01873013409155844,-0.039775166440468496,,,cuVSLAM,,
17,1761213115697,-9.832313284277916,2.2732301149517298,23.487718775868416,-0.03375932016952112,0.019208898419839894,-0.04368857013525968,,,cuVSLAM,,
18,1761213115713,-10.389314033091068,1.6390358796343207,25.166742503643036,-0.03570167917782661,0.019454170913481887,-0.048124207431198086,,,cuVSLAM,,
19,1761213115730,-10.900698602199554,1.0186476865783334,27.028916403651237,-0.037384827888214345,0.019613551485896177,-0.0516066242729202,,,cuVSLAM,,
20,1761213115747,-11.600482277572155,0.33563270699232817,28.777645900845528,-0.03882772483498783,0.019572671247522676,-0.052698493881956736,,,cuVSLAM,,
21,1761213115763,-12.323509901762009,-0.4422377678565681,30.940279364585876,-0.040141728890827906,0.01972671360505889,-0.052054722752106104,,,cuVSLAM,,
22,1761213115780,-13.034439645707607,-1.1517980601638556,33.02660584449768,-0.04145265733049692,0.019784918840278852,-0.05019712636900599,,,cuVSLAM,,
23,1761213115797,-13.72961513698101,-1.8382873386144638,35.14775633811951,-0.04284094289080757,0.019762308851382727,-0.04876715697774047,,,cuVSLAM,,
24,1761213115813,-14.662694185972214,-2.694122027605772,37.33542561531067,-0.04422244005228719,0.019434713710247846,-0.049249225407200566,,,cuVSLAM,,
25,1761213115830,-15.647154301404953,-3.8254077080637217,39.666324853897095,-0.045450749532299786,0.018869930753558795,-0.05092265276055816,,,cuVSLAM,,
26,1761213115847,-16.7238786816597,-4.775998182594776,41.95404052734375,-0.046600244895618384,0.01810989832615315,-0.05313745507891018,,,cuVSLAM,,
27,1761213115863,-17.88630522787571,-5.7648709043860435,44.45530101656914,-0.047817709238343845,0.01746079941351237,-0.054887816149742384,,,cuVSLAM,,
28,1761213115880,-19.17605847120285,-6.846139207482338,46.9164177775383,-0.04906112729705166,0.016770498707292473,-0.055346520025480996,,,cuVSLAM,,
29,1761213115897,-20.521143451333046,-7.859543897211552,49.33717101812363,-0.05031569014590073,0.01603193729270846,-0.05455935262577011,,,cuVSLAM,,
30,1761213115914,-21.89958654344082,-8.959848433732986,52.04087495803833,-0.05138229279706459,0.015373336713412204,-0.053437907427697905,,,cuVSLAM,,
31,1761213115930,-23.48901331424713,-10.154375806450844,54.68778684735298,-0.05232976970092497,0.014601246740790429,-0.053148542648424134,,,cuVSLAM,,
32,1761213115947,-25.02567134797573,-11.406744830310345,57.3563352227211,-0.053158142410752396,0.013791377079994073,-0.05437720240014908,,,cuVSLAM,,
33,1761213115963,-26.6766007989645,-12.888353317975998,59.88892540335655,-0.053948301432348675,0.012766785155226357,-0.05664868941980484,,,cuVSLAM,,
34,1761213115980,-28.389113023877144,-14.179006218910217,62.32874095439911,-0.0547760019159501,0.01152907427243187,-0.06009997922755523,,,cuVSLAM,,
35,1761213115997,-30.24299256503582,-15.790317207574844,65.2334988117218,-0.05550448133968056,0.01039233063711771,-0.06405228751574445,,,cuVSLAM,,
36,1761213116013,-32.11415186524391,-17.238931730389595,67.53095984458923,-0.05599748185195465,0.008644844689795383,-0.06711734383005792,,,cuVSLAM,,
37,1761213116030,-34.04804691672325,-18.42235028743744,70.10573893785477,-0.05630806717712104,0.007103018737036024,-0.06727185392899569,,,cuVSLAM,,
38,1761213116047,-36.0628142952919,-20.339353010058403,72.62171059846878,-0.0562399026092393,0.0054737096801955485,-0.0662845386925442,,,cuVSLAM,,
39,1761213116063,-38.13614323735237,-22.518262267112732,75.34104585647583,-0.056000257918481816,0.003943920430552053,-0.06639297020506575,,,cuVSLAM,,
40,1761213116080,-40.078628808259964,-24.460267275571823,77.74057984352112,-0.05578950165217512,0.002141020032155065,-0.06930581995141359,,,cuVSLAM,,
41,1761213116097,-42.10372269153595,-26.853369548916817,80.25137335062027,-0.05532808192064029,0.0004089751620832364,-0.07426947696723156,,,cuVSLAM,,
42,1761213116113,-44.218484312295914,-29.477225616574287,82.73666352033615,-0.054633059519647545,-0.0012985496602183032,-0.07780272686477602,,,cuVSLAM,,
43,1761213116130,-46.20750620961189,-31.749464571475983,85.00073105096817,-0.05373940754574247,-0.002983756045405697,-0.07885870496066845,,,cuVSLAM,,
44,1761213116147,-48.22271317243576,-34.48290377855301,87.5311940908432,-0.05251057759635444,-0.004402329581190954,-0.0782333576398496,,,cuVSLAM,,
45,1761213116163,-50.32627284526825,-37.357013672590256,89.76816385984421,-0.051102979650406666,-0.0060855703025110034,-0.07755570227613322,,,cuVSLAM,,
46,1761213116180,-52.26469412446022,-40.31359404325485,92.08668023347855,-0.04956820621937845,-0.007714924357353409,-0.07893871100543483,,,cuVSLAM,,
47,1761213116197,-54.23470959067345,-43.535053730010986,94.26750987768173,-0.047904003364974225,-0.00944502802667996,-0.08196679973674582,,,cuVSLAM,,
48,1761213116213,-56.170497089624405,-46.822648495435715,96.5748280286789,-0.046116504389742526,-0.01104807973998668,-0.08551587326493855,,,cuVSLAM,,
49,1761213116230,-58.059003204107285,-50.31727999448776,98.57279062271118,-0.044160863878386816,-0.012755924795265078,-0.08789203374602844,,,cuVSLAM,,
50,1761213116247,-59.95314195752144,-53.75666171312332,100.63601285219193,-0.04205927502982657,-0.014267835324879264,-0.08799605318865378,,,cuVSLAM,,
51,1761213116263,-61.819203197956085,-57.683225721120834,102.91902720928192,-0.03981240706327441,-0.015419989546300888,-0.08732199514579748,,,cuVSLAM,,
52,1761213116280,-63.669607043266296,-61.387114226818085,104.6479269862175,-0.037480605959877906,-0.01678303123178818,-0.08832617786252882,,,cuVSLAM,,
53,1761213116297,-65.49757719039917,-65.5302107334137,106.39236122369766,-0.03500754520000819,-0.01798049427173056,-0.0909655935788851,,,cuVSLAM,,
54,1761213116313,-67.25507229566574,-70.00093162059784,108.27045142650604,-0.03239800426734326,-0.018946941174123735,-0.09505046619044034,,,cuVSLAM,,
