,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Trajectories,,,,,,,,,,,,,,,,
240,,,,,,,,,,,,,,,,
,,ZED:TOP,,,ZED:BL,,,ZED:BR,,,ZED:FR,,,ZED:FL,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
31,0,-695.974487,480.812134,953.305054,-848.728943,590.828735,734.410767,-820.865051,354.508362,718.617188,-609.635559,405.973938,710.855652,-634.6875,592.982178,706.721558
32,0,-695.868408,480.788788,953.275208,-848.636658,590.819641,734.397034,-821.167969,354.318878,718.922058,-609.56543,405.962341,710.79425,-634.586731,592.977295,706.712158
33,0,-695.754211,480.776062,953.251465,-848.50885,590.687622,734.293945,-820.963318,354.44577,718.767822,-609.501709,405.965057,710.757324,-634.517456,592.981445,706.700806
34,0,-695.648132,480.773285,953.241455,-848.456299,590.70459,734.2854,-820.893005,354.434082,718.768982,-609.426025,405.931091,710.7323,-634.352051,592.818237,706.572876
35,0,-695.553162,480.756378,953.205444,-848.220154,590.908447,734.346252,-820.820679,354.409637,718.780762,-609.340088,405.917358,710.704834,-634.262756,592.809082,706.569275
36,0,-695.448303,480.764191,953.184204,-848.141846,590.914368,734.339294,-820.766052,354.371887,718.76416,-609.289795,405.895172,710.676086,-634.188477,592.789185,706.521118
37,0,-695.362976,480.745605,953.171326,-848.069641,590.880798,734.325867,-820.671265,354.366608,718.758972,-609.210083,405.891144,710.646118,-634.138733,592.774353,706.503418
38,0,-695.261658,480.740021,953.154419,-848.003601,590.867188,734.330322,-820.621155,354.348358,718.764709,-609.134521,405.887695,710.618347,-634.063171,592.762756,706.459106
39,0,-695.164673,480.747101,953.130676,-847.931458,590.873962,734.326904,-820.536743,354.338684,718.756042,-609.071106,405.867737,710.602295,-634.019714,592.721191,706.419373
40,0,-695.067078,480.730835,953.097473,-847.788757,590.894775,734.310486,-820.503967,354.29599,718.760742,-608.990417,405.858459,710.576904,-633.956848,592.72052,706.395752
41,0,-694.986023,480.736542,953.085388,-848.055725,590.679199,734.3479,-820.41272,354.282654,718.755005,-608.925049,405.870483,710.502747,-633.840881,592.722717,706.39624
42,0,-694.907959,480.717865,953.068237,-847.883789,590.647827,734.261719,-820.367126,354.253632,718.754517,-608.860474,405.824707,710.521729,-633.835266,592.675354,706.326782
43,0,-694.825012,480.699951,953.029968,-847.695251,590.800659,734.269958,-820.325012,354.209625,718.768005,-608.796265,405.82666,710.479736,-633.740845,592.701233,706.335327
44,0,-694.722046,480.69931,953.007629,-847.738586,590.637817,734.232971,-820.223267,354.232025,718.720947,-608.719543,405.822845,710.422852,-633.672974,592.684082,706.313416
45,0,-694.653992,480.685608,952.983948,-847.790527,590.39563,734.154907,-820.184082,354.222015,718.733765,-608.666992,405.781586,710.445129,-633.60199,592.669067,706.311279
46,0,-694.58197,480.679718,952.951172,-847.481689,590.767761,734.229248,-820.182251,354.094574,718.811035,-608.609985,405.761627,710.401367,-633.52594,592.664917,706.288574
47,0,-694.492493,480.657959,952.951721,-847.433899,590.750427,734.219971,-820.087891,354.127228,718.771851,-608.560913,405.74472,710.392883,-633.46991,592.656311,706.279785
48,0,-694.4104,480.643646,952.907288,-847.388855,590.739075,734.191345,-820.026184,354.174438,718.710327,-608.491272,405.743134,710.332825,-633.390259,592.633362,706.262939
49,0,-694.347961,480.632294,952.897278,-847.304138,590.702637,734.209656,-819.947083,354.103699,718.724609,-608.424072,405.718475,710.325562,-633.352905,592.619812,706.239075
50,0,-694.266663,480.624878,952.868774,-847.249695,590.707458,734.187683,-819.882996,354.182648,718.653748,-608.367798,405.697266,710.290039,-633.271729,592.59259,706.216675
51,0,-694.21759,480.601715,952.84137,-847.432251,590.295471,734.049805,-819.838135,354.140839,718.65271,-608.302734,405.697357,710.248596,-633.475403,592.526428,705.957031
52,0,-694.142029,480.604309,952.829102,-847.174316,590.641968,734.169006,-819.516785,354.188385,718.474487,-608.255188,405.684387,710.216675,-633.359375,592.542542,705.964783
53,0,-694.060974,480.5784,952.816467,-847.118652,590.60907,734.174927,-819.692505,354.135132,718.60675,-608.188599,405.693054,710.199219,-633.318665,592.533203,705.972839
54,0,-693.995178,480.553314,952.799805,-847.096863,590.584106,734.162354,-819.642944,354.107513,718.594238,-608.133301,405.667145,710.177612,-633.18396,592.571838,706.03125
55,0,-693.940369,480.528351,952.780945,-847.045227,590.545532,734.151062,-819.565735,354.089264,718.569702,-608.060547,405.703217,710.161499,-633.237671,592.499756,705.923645
56,0,-693.873718,480.51651,952.761414,-847.011597,590.536621,734.167725,-819.511597,354.047455,718.582092,-608.025574,405.665955,710.141968,-633.208496,592.514404,705.878723
57,0,-693.815063,480.498535,952.752075,-846.976929,590.520874,734.165405,-819.459351,354.002136,718.588379,-607.96875,405.662659,710.124146,-633.170959,592.498413,705.86554
58,0,-693.743835,480.460938,952.730713,-846.911621,590.515564,734.144836,-819.404297,353.995087,718.558167,-607.923706,405.644867,710.08667,-633.104553,592.498169,705.852173
59,0,-693.698914,480.444427,952.723633,-846.871216,590.481873,734.160522,-819.370911,353.949677,718.583191,-607.874695,405.63797,710.085693,-633.062988,592.4599,705.851868
60,0,-693.642273,480.436066,952.712952,-846.826721,590.475098,734.170105,-819.336975,353.91629,718.602417,-607.821167,405.606964,710.077026,-632.974182,592.546204,705.947693
61,0,-693.588806,480.42746,952.706604,-846.781372,590.490234,734.148743,-819.288879,353.863495,718.594788,-607.795532,405.579834,710.042358,-632.917725,592.523743,705.931763
62,0,-693.545837,480.412323,952.705994,-846.744568,590.473694,734.181091,-819.25708,353.827515,718.618042,-607.766541,405.56543,710.031311,-632.87854,592.489563,705.932373
63,0,-693.484741,480.404602,952.692383,-846.829956,590.272278,734.132385,-819.24762,353.793427,718.653748,-607.741821,405.540161,710.030334,-632.891724,592.396729,705.801453
64,0,-693.434631,480.387512,952.686523,-846.790466,590.271484,734.130737,-819.232971,353.7453,718.667725,-607.706299,405.496582,710.014832,-632.778625,592.464294,705.909729
65,0,-693.383362,480.374542,952.671509,-846.746277,590.269165,734.133484,-819.207092,353.71991,718.690552,-607.674866,405.485138,710.005859,-632.756042,592.437439,705.90094
66,0,-693.355103,480.369263,952.683716,-846.65332,590.283997,734.144409,-819.197388,353.706848,718.720764,-607.644409,405.459167,710.019043,-632.751709,592.328003,705.769287
67,0,-693.321533,480.364471,952.683105,-846.566528,590.368042,734.144653,-819.181152,353.703888,718.716431,-607.643799,405.435242,709.984375,-632.70874,592.302368,705.762634
68,0,-693.278625,480.328156,952.660522,-846.524719,590.359802,734.14209,-819.147888,353.700653,718.711426,-607.594604,405.399933,710.00293,-632.669556,592.283203,705.759644
69,0,-693.243469,480.332062,952.658203,-846.501099,590.354187,734.1474,-819.137024,353.682404,718.72876,-607.581726,405.400726,709.996643,-632.641296,592.254517,705.738403
